drug,adr,cohort,n_cases,ror,ror_lower_ci,ror_upper_ci,prr,prr_lower_ci,prr_upper_ci,ic,ic_025,ic_975,is_signal,avg_severity
TENOFOVIR,Skin exfoliation,HBV_MONO,8,0.47941834451901566,0.21612469442731785,1.0634691684371533,0.4799999999999999,0.2166302816027888,1.0635632206879515,-0.7224660244710911,-1.4154306700339077,-0.029501378908274534,False,1.75
LAMIVUDINE,Hypertension,HBV_MONO,15,0.47798987144526683,0.2819536054475501,0.8103259287697396,0.4810224632068164,0.28468472169067993,0.8127679235310649,-0.9435669124344157,-1.4496367363388516,-0.4374970885299799,False,2.3333333333333335
LAMIVUDINE,Adverse event,HBV_MONO,5,0.4774243619111996,0.19176148670032123,1.1886329485050566,0.47843632093151095,0.19253538082152066,1.188879219028684,-0.9507624138386197,-1.8273010610185372,-0.07422376665870223,False,2.2
LAMIVUDINE,Inappropriate schedule of product administration,HBV_MONO,14,0.4772612680748384,0.27639884123827746,0.8240928832550348,0.4800956376515046,0.2789321647865017,0.8263364731293225,-0.9461408560982421,-1.4699728902465938,-0.4223088219498903,False,1.8571428571428572
TENOFOVIR,Acute myocardial infarction,HBV_MONO,7,0.47676118094124526,0.20355769976581298,1.1166427205357203,0.4772727272727273,0.20399061582844963,1.1166653685182828,-0.7286979781826057,-1.469508345280691,0.01211238891547961,False,3.2857142857142856
INTERFERON,Pancreatitis,HBV_MONO,6,0.4733052335792062,0.20024624656987444,1.1187118259182827,0.4740257462555684,0.20082219730698725,1.1189022484882971,-0.8779087252431309,-1.6780753745523023,-0.07774207593395943,False,1.8333333333333333
TENOFOVIR,Poor quality sleep,HBV_MONO,6,0.47324279387313684,0.18890927578718003,1.1855359723318086,0.47368421052631576,0.18926990032179594,1.1854855469382855,-0.7369655941662062,-1.5371322434753778,0.06320105514296526,False,1.3333333333333333
TENOFOVIR,Rhinorrhoea,HBV_MONO,6,0.47324279387313684,0.18890927578718003,1.1855359723318086,0.47368421052631576,0.18926990032179594,1.1854855469382855,-0.7369655941662062,-1.5371322434753778,0.06320105514296526,False,1.0
ENTECAVIR,Myalgia,HBV_MONO,33,0.47307875547556344,0.3265813458937746,0.6852917709363086,0.47677291334029814,0.3301250310945554,0.6885646027546695,-0.8550745385827344,-1.1962667442559023,-0.5138823329095666,False,1.7575757575757576
TENOFOVIR,Bradycardia,HBV_MONO,5,0.46837875611460517,0.17150810155674476,1.279115430631023,0.46875000000000006,0.17179703380759734,1.2789892679176345,-0.7484612330040356,-1.6249998801839531,0.12807741417588192,False,3.4
TENOFOVIR,Angina pectoris,HBV_MONO,5,0.46837875611460517,0.17150810155674476,1.279115430631023,0.46875000000000006,0.17179703380759734,1.2789892679176345,-0.7484612330040356,-1.6249998801839531,0.12807741417588192,False,2.6
TENOFOVIR,Respiratory distress,HBV_MONO,5,0.46837875611460517,0.17150810155674476,1.279115430631023,0.46875000000000006,0.17179703380759734,1.2789892679176345,-0.7484612330040356,-1.6249998801839531,0.12807741417588192,False,3.6
TENOFOVIR,Insurance issue,HBV_MONO,5,0.46837875611460517,0.17150810155674476,1.279115430631023,0.46875000000000006,0.17179703380759734,1.2789892679176345,-0.7484612330040356,-1.6249998801839531,0.12807741417588192,False,1.8
TENOFOVIR,Gastric ulcer,HBV_MONO,5,0.46837875611460517,0.17150810155674476,1.279115430631023,0.46875000000000006,0.17179703380759734,1.2789892679176345,-0.7484612330040356,-1.6249998801839531,0.12807741417588192,False,2.6
TENOFOVIR,Insomnia,HBV_MONO,44,0.4681602826628122,0.3331974312055874,0.6577903361076358,0.4714285714285714,0.33641440048511556,0.6606283727411864,-0.742202242532353,-1.0376833602185613,-0.4467211248461447,False,2.1363636363636362
LAMIVUDINE,Renal tubular acidosis,HBV_MONO,3,0.4677455562131385,0.14428021729505752,1.5163957294970962,0.4683639773329528,0.14468497147483395,1.516154808803334,-0.9791908221651371,-2.1107973497768038,0.15241570544652938,False,2.3333333333333335
ENTECAVIR,Metastases to liver,HBV_MONO,3,0.4668013038548753,0.13743838067155725,1.5854629268467986,0.4671411373132214,0.1376631487911637,1.5851797963835117,-0.8802750927078766,-2.011881620319543,0.25133143490378984,False,2.6666666666666665
ADEFOVIR,Inappropriate schedule of product administration,HBV_MONO,3,0.4666369783335757,0.14868753772988877,1.4644809704486652,0.4692993561455545,0.150407632095585,1.4642999335211058,-1.0654811728386848,-2.1970877004503513,0.06612535477298165,False,3.0
ENTECAVIR,Eczema,HBV_MONO,5,0.46657450730185734,0.18092134047281136,1.2032398737211731,0.4671411373132215,0.18135319085743196,1.203291991381839,-0.8802750927078766,-1.756813739887794,-0.0037364455279591535,False,2.2
ENTECAVIR,Nephrolithiasis,HBV_MONO,6,0.4664610366588669,0.1964198180035678,1.1077593948127604,0.4671411373132214,0.19695859303541874,1.1079528890168693,-0.8802750927078766,-1.680441742017048,-0.08010844339870515,False,2.3333333333333335
ENTECAVIR,Flushing,HBV_MONO,7,0.46634751773049643,0.20936339514069516,1.0387680575548848,0.4671411373132214,0.21001039322163756,1.0390954410527073,-0.8802750927078766,-1.621085459805962,-0.13946472560979128,False,1.5714285714285714
INTERFERON,Rash maculo-papular,HBV_MONO,5,0.4662350508047837,0.18190244117337517,1.1950093753373783,0.4668435379789689,0.1823647991651503,1.195092967230759,-0.8970175481908357,-1.773556195370753,-0.020478901010918205,False,2.2
TENOFOVIR,Constipation,HBV_MONO,35,0.46614035087719297,0.3185405592722437,0.6821323702461586,0.46875000000000006,0.32108216159261727,0.6843312671439679,-0.7484612330040356,-1.0797617008576141,-0.4171607651504571,False,2.2285714285714286
LAMIVUDINE,Intentional product use issue,HBV_MONO,21,0.4657865073342518,0.2980990219921447,0.7278020201634816,0.47013138856817155,0.30206496268560135,0.7317085720633058,-0.9741552322678386,-1.4018622971303836,-0.5464481674052937,False,1.8571428571428572
TENOFOVIR,Hypoxia,HBV_MONO,9,0.46484455996026597,0.2199129473314818,0.9825727295580662,0.4655172413793103,0.22049491457750792,0.9828176873676915,-0.7560744171139107,-1.409407750447244,-0.10274108378057734,False,3.5555555555555554
TENOFOVIR,Hyperglycaemia,HBV_MONO,13,0.4633112794579144,0.24854061232145244,0.8636710904827918,0.46428571428571425,0.24942210414225197,0.8642426669885508,-0.758991900496205,-1.3025980927969296,-0.21538570819548042,False,2.3076923076923075
INTERFERON,Blood creatine increased,HBV_MONO,3,0.46180698151950716,0.13716106193471347,1.5548559129825752,0.46217510259917916,0.13740175155969966,1.5546077327096681,-0.9096175849704694,-2.0412241125821358,0.22198894264119706,False,1.0
INTERFERON,Pneumonia aspiration,HBV_MONO,3,0.46180698151950716,0.13716106193471347,1.5548559129825752,0.46217510259917916,0.13740175155969966,1.5546077327096681,-0.9096175849704694,-2.0412241125821358,0.22198894264119706,False,4.333333333333333
TENOFOVIR,Anaphylactic reaction,HBV_MONO,4,0.46123747688867867,0.1503312127466392,1.4151419801633338,0.4615384615384615,0.15054944310749163,1.4149354994770469,-0.765534746362977,-1.745534746362977,0.21446525363702296,False,2.5
TENOFOVIR,Malnutrition,HBV_MONO,4,0.46123747688867867,0.1503312127466392,1.4151419801633338,0.4615384615384615,0.15054944310749163,1.4149354994770469,-0.765534746362977,-1.745534746362977,0.21446525363702296,False,3.5
TENOFOVIR,Angioedema,HBV_MONO,4,0.46123747688867867,0.1503312127466392,1.4151419801633338,0.4615384615384615,0.15054944310749163,1.4149354994770469,-0.765534746362977,-1.745534746362977,0.21446525363702296,False,2.5
TENOFOVIR,Prostate cancer,HBV_MONO,4,0.46123747688867867,0.1503312127466392,1.4151419801633338,0.4615384615384615,0.15054944310749163,1.4149354994770469,-0.765534746362977,-1.745534746362977,0.21446525363702296,False,2.0
TENOFOVIR,Hypercalcaemia,HBV_MONO,4,0.46123747688867867,0.1503312127466392,1.4151419801633338,0.4615384615384615,0.15054944310749163,1.4149354994770469,-0.765534746362977,-1.745534746362977,0.21446525363702296,False,3.5
TENOFOVIR,Respiratory failure,HBV_MONO,24,0.459727492238703,0.2906558933229353,0.7271463334316965,0.4615384615384615,0.29237315707431194,0.728581767255561,-0.765534746362977,-1.1656180710175628,-0.3654514217083913,False,3.96
INTERFERON,Pleural effusion,HBV_MONO,16,0.458760880258346,0.2709843958908608,0.7766555877268152,0.46073530477176744,0.27275373519560353,0.7782735620866946,-0.9135326349738523,-1.4035326349738524,-0.4235326349738523,False,3.125
INTERFERON,Liver injury,HBV_MONO,10,0.45864143632841275,0.23578988100543669,0.892116176573919,0.4598757239792828,0.23683820502214656,0.8929542490228451,-0.9158765754421515,-1.535682996835154,-0.29607015404914916,False,1.0
ENTECAVIR,Arthralgia,HBV_MONO,48,0.4567857798784306,0.33597564038248395,0.6210368360682621,0.46232524929968305,0.34129381240899187,0.6262775015794065,-0.8930991330654603,-1.1760007649683768,-0.6101975011625437,False,1.3333333333333333
ENTECAVIR,Liver transplant,HBV_MONO,8,0.45668422721291113,0.21612449881387283,0.965001582558518,0.4576076447149924,0.21688295475629896,0.9655196589187972,-0.9058101848150144,-1.598774830377831,-0.21284553925219785,False,2.5
ENTECAVIR,Bone pain,HBV_MONO,17,0.4561936198130228,0.2728933956714546,0.7626150799510828,0.45815765390335184,0.27466219678048087,0.7642421792686284,-0.9043205666745275,-1.3796903917457402,-0.4289507416033149,False,1.8235294117647058
TENOFOVIR,Disseminated intravascular coagulation,HBV_MONO,7,0.4559898856667011,0.19556181271824888,1.0632279019109772,0.4565217391304348,0.19599710467903722,1.0633427398836846,-0.777607578663552,-1.5184179457616374,-0.03679721156546667,False,4.0
INTERFERON,Blood phosphorus decreased,HBV_MONO,4,0.455973088560948,0.15946021640247698,1.3038453238207226,0.4564692371349918,0.15981029306078576,1.3038219282367978,-0.9252144400214876,-1.9052144400214877,0.05478555997851242,False,2.0
LAMIVUDINE,Haematochezia,HBV_MONO,3,0.4557222537059683,0.14072658521330836,1.4757891851639036,0.4563546445808258,0.14113080379012985,1.4756492277914508,-1.0139562403258138,-2.1455627679374802,0.1176502872858527,False,2.0
LAMIVUDINE,Colitis,HBV_MONO,4,0.45551112967714985,0.16460852927739608,1.2605081290173805,0.45635464458082586,0.1651957809527516,1.2606832960828291,-1.0139562403258138,-1.9939562403258138,-0.03395624032581379,False,3.0
ENTECAVIR,Musculoskeletal stiffness,HBV_MONO,7,0.45546759030183076,0.20475088684892584,1.0131859695847012,0.45627738993384415,0.2053997260330999,1.013580010965019,-0.9094214383673933,-1.6502318054654785,-0.16861107126930797,False,1.5714285714285714
LAMIVUDINE,General physical health deterioration,HBV_MONO,11,0.4540286628968076,0.24554171816293674,0.8395397257710444,0.45635464458082586,0.2475020562000411,0.8414457836348971,-1.0139562403258138,-1.6049184756982304,-0.4229940049533971,False,4.181818181818182
LAMIVUDINE,Headache,HBV_MONO,38,0.4539288844210743,0.3254374875204069,0.633152110661008,0.4619655623420655,0.3329635802279015,0.640947519377188,-0.9975927941169264,-1.315546779533221,-0.6796388087006318,False,1.925
TENOFOVIR,Psoriasis,HBV_MONO,10,0.45378258105530833,0.22351398655270127,0.9212785027243248,0.4545454545454546,0.22417319329282206,0.9216604680205962,-0.7824085649273732,-1.4022149863203754,-0.16260214353437086,False,1.7272727272727273
TENOFOVIR,Aggression,HBV_MONO,3,0.44976945647617717,0.12373701556411801,1.634858922826144,0.45,0.12388630050584909,1.6345632985500227,-0.7935491225325738,-1.9251556501442404,0.33805740507909265,False,1.6666666666666667
TENOFOVIR,Spinal pain,HBV_MONO,3,0.44976945647617717,0.12373701556411801,1.634858922826144,0.45,0.12388630050584909,1.6345632985500227,-0.7935491225325738,-1.9251556501442404,0.33805740507909265,False,2.3333333333333335
TENOFOVIR,Cutaneous T-cell lymphoma,HBV_MONO,3,0.44976945647617717,0.12373701556411801,1.634858922826144,0.45,0.12388630050584909,1.6345632985500227,-0.7935491225325738,-1.9251556501442404,0.33805740507909265,False,1.0
TENOFOVIR,Lymphopenia,HBV_MONO,6,0.449538719597428,0.18044049951671684,1.1199540067698213,0.45,0.18080289202653513,1.1200042086178605,-0.7935491225325738,-1.5937157718417452,0.00661752677659766,False,2.0
TENOFOVIR,Haemoptysis,HBV_MONO,6,0.449538719597428,0.18044049951671684,1.1199540067698213,0.45,0.18080289202653513,1.1200042086178605,-0.7935491225325738,-1.5937157718417452,0.00661752677659766,False,2.0
INTERFERON,Hypoalbuminaemia,HBV_MONO,7,0.4484566491588643,0.2027734231298854,0.991813241945295,0.44933690530475756,0.2034692054814577,0.9923057102970615,-0.9450229211016681,-1.6858332881997535,-0.20421255400358274,False,3.5714285714285716
INTERFERON,Hyperglycaemia,HBV_MONO,7,0.4484566491588643,0.2027734231298854,0.991813241945295,0.44933690530475756,0.2034692054814577,0.9923057102970615,-0.9450229211016681,-1.6858332881997535,-0.20421255400358274,False,1.8571428571428572
ENTECAVIR,Hepatitis cholestatic,HBV_MONO,4,0.44798639166489473,0.15582686283513908,1.2879153405613986,0.44845549182069255,0.15615386316597224,1.2879113207105337,-0.9309011657778447,-1.9109011657778447,0.04909883422215533,False,2.5
LAMIVUDINE,Hypokalaemia,HBV_MONO,10,0.4472995899901032,0.23486624643640897,0.851876019824271,0.4494401802689951,0.23663079217713953,0.853635631194668,-1.0344203428855292,-1.6542267642785315,-0.41461392149252685,False,2.75
ADEFOVIR,Death,HBV_MONO,10,0.4462239499668016,0.23764217692919584,0.8378807840297647,0.45543819372775324,0.24515381275290382,0.8460971745728707,-1.108050605907145,-1.7278570273001475,-0.48824418451414275,False,5.0
TENOFOVIR,Hepatitis C,HBV_MONO,17,0.44605318419947393,0.2592962571625268,0.7673209220670685,0.44736842105263164,0.2604912918909094,0.768311687896808,-0.800062429491248,-1.2754322545624606,-0.32469260442003534,False,1.0
TENOFOVIR,Alopecia,HBV_MONO,34,0.44473167200909935,0.30286902268501786,0.6530422237790419,0.44736842105263164,0.30537940214933157,0.6553765668100179,-0.800062429491248,-1.1361996563705654,-0.4639252026119306,False,1.411764705882353
ENTECAVIR,Product use issue,HBV_MONO,21,0.4434243200248322,0.2794560728048029,0.7035994087229064,0.4459074492535296,0.2816996152015313,0.7058350191836125,-0.9379905905641642,-1.3656976554267093,-0.5102835257016192,False,2.0
ENTECAVIR,Musculoskeletal pain,HBV_MONO,3,0.44219924812030076,0.13079543217299483,1.4950076756467356,0.4425547616651571,0.13101973102760997,1.49484902416134,-0.9473892885664137,-2.07899581617808,0.18421723904525278,False,2.3333333333333335
ENTECAVIR,Asthma,HBV_MONO,6,0.4418432808249085,0.1866598364153381,1.0458890812253865,0.4425547616651571,0.18720120878784158,1.0462257073054992,-0.9473892885664137,-1.7475559378755852,-0.14722263925724222,False,3.3333333333333335
TENOFOVIR,Gastrointestinal disorder,HBV_MONO,18,0.4412181920846895,0.2605903533799332,0.7470479643682498,0.4426229508196721,0.26186589900018004,0.7481503981248784,-0.8119276518474284,-1.2739040822226395,-0.3499512214722174,False,2.263157894736842
TENOFOVIR,Lethargy,HBV_MONO,5,0.44078595798906567,0.1625468842641737,1.1952998154339984,0.4411764705882353,0.16283693366323138,1.1952858225838785,-0.8155754288625727,-1.6921140760424902,0.06096321831734475,False,3.6
TENOFOVIR,Dry mouth,HBV_MONO,20,0.43961113857307627,0.2667784963083095,0.7244135334437634,0.4411764705882353,0.26821005827692956,0.7256874684383675,-0.8155754288625727,-1.2538447524525314,-0.377306105272614,False,2.3
INTERFERON,Acute respiratory distress syndrome,HBV_MONO,5,0.4395278312192259,0.17209076692145042,1.1225745452366662,0.4401667643801706,0.17255459437065654,1.1228143833060171,-0.9710181296346123,-1.8475567768145298,-0.09447948245469484,False,3.6
TENOFOVIR,Hepatic enzyme increased,HBV_MONO,33,0.4393804245424843,0.2976716338063841,0.6485507369395617,0.44196428571428575,0.3001150532124293,0.6508584882900805,-0.8135868757691186,-1.1547790814422862,-0.4723946700959508,False,2.4242424242424243
LAMIVUDINE,Pruritus,HBV_MONO,26,0.4375775727159894,0.29311468372605554,0.6532396456909282,0.4432410053687331,0.29821445801327356,0.6587963244610383,-1.053056060014754,-1.4374436848855947,-0.6686684351439134,False,2.6153846153846154
TENOFOVIR,COVID-19,HBV_MONO,75,0.437016209247662,0.33718640890486234,0.5664023285086869,0.44291338582677164,0.34293444121961036,0.5720401446027661,-0.8111969883519982,-1.0375182938743315,-0.5848756828296648,False,2.72
TENOFOVIR,Swelling face,HBV_MONO,7,0.43694953166503564,0.18816962773419518,1.0146424559652678,0.43750000000000006,0.18860704514929033,1.0148414649542599,-0.8249132934419089,-1.5657236605399942,-0.08410292634382355,False,2.142857142857143
TENOFOVIR,Vertigo,HBV_MONO,7,0.43694953166503564,0.18816962773419518,1.0146424559652678,0.43750000000000006,0.18860704514929033,1.0148414649542599,-0.8249132934419089,-1.5657236605399942,-0.08410292634382355,False,2.4285714285714284
TENOFOVIR,Cardiac arrest,HBV_MONO,14,0.4363979848866499,0.24043717385459043,0.7920705361821603,0.43750000000000006,0.24140720625853385,0.7928771181545198,-0.8249132934419089,-1.3487453275902608,-0.3010812592935571,False,4.533333333333333
TENOFOVIR,Tachycardia,HBV_MONO,14,0.4363979848866499,0.24043717385459043,0.7920705361821603,0.43750000000000006,0.24140720625853385,0.7928771181545198,-0.8249132934419089,-1.3487453275902608,-0.3010812592935571,False,3.357142857142857
TENOFOVIR,Therapy non-responder,HBV_MONO,21,0.43584535649250594,0.2678076240373951,0.709319517914675,0.4375,0.26932042139958196,0.7107008410476857,-0.8249132934419089,-1.252620358304454,-0.3972062285793639,False,2.8095238095238093
ADEFOVIR,Abdominal discomfort,HBV_MONO,3,0.435512622447074,0.13885380526051871,1.3659780079837553,0.4383303631004164,0.1405673513436132,1.3668430498208477,-1.1624429027257728,-2.2940494303374392,-0.030836375114106307,False,3.0
TENOFOVIR,Arthralgia,HBV_MONO,77,0.43476100716369587,0.3366150692606124,0.5615230885687157,0.4408396946564886,0.3425348496603642,0.5673572676693217,-0.81642682755408,-1.0397895574149705,-0.5930640976931897,False,1.5316455696202531
TENOFOVIR,Cholestasis,HBV_MONO,11,0.4333399592140233,0.22135946256653952,0.8483193719137468,0.43421052631578944,0.22210027479860586,0.8488903551983285,-0.8333501305905487,-1.4243123659629653,-0.2423878952181321,False,1.5454545454545454
LAMIVUDINE,Hepatic cytolysis,HBV_MONO,6,0.4327753370701409,0.18871605031002298,0.9924672123462016,0.43409344240615133,0.18968881907263802,0.9934012856491237,-1.0810704361843506,-1.881237085493522,-0.28090378687517914,False,1.3333333333333333
